episode,steps,reward
466,320600,10.0
467,321163,7.0
468,321777,8.0
469,322419,9.0
470,322817,3.0
471,323410,8.0
472,324016,11.0
473,324659,11.0
474,325380,18.0
475,326467,23.0
476,326879,7.0
477,327527,12.0
478,328039,9.0
479,328454,8.0
480,329110,12.0
481,329767,10.0
482,330910,17.0
483,331877,16.0
484,332598,13.0
485,333368,12.0
486,333961,9.0
487,334317,6.0
488,335184,14.0
489,335635,7.0
490,336310,12.0
491,337260,21.0
492,338678,24.0
493,339619,19.0
494,340107,8.0
495,340479,4.0
496,341347,14.0
497,342050,14.0
498,342910,15.0
499,343567,11.0
500,344572,17.0
501,345499,15.0
502,345876,8.0
503,346666,14.0
504,347536,16.0
505,348125,8.0
506,348949,14.0
507,349669,12.0
508,350464,15.0
509,350962,7.0
510,351805,15.0
511,352170,5.0
512,352849,14.0
513,353516,12.0
514,354365,19.0
515,355114,16.0
516,355818,8.0
517,356837,23.0
518,357857,17.0
519,358297,8.0
520,358704,8.0
521,359398,12.0
522,360233,16.0
523,360881,11.0
524,361698,18.0
525,362174,6.0
526,363271,20.0
527,364366,23.0
528,365081,12.0
529,365987,22.0
530,366740,16.0
531,367550,14.0
532,368128,9.0
533,368743,11.0
534,369820,18.0
535,370651,19.0
536,371291,12.0
537,372687,32.0
538,373215,9.0
539,374306,23.0
540,374991,12.0
541,375512,7.0
542,376398,18.0
543,377509,18.0
544,378461,22.0
545,379274,15.0
546,379901,10.0
547,380481,7.0
548,381250,15.0
549,381975,13.0
550,382751,14.0
551,383421,9.0
552,383782,5.0
553,384142,5.0
554,384839,14.0
555,385527,16.0
556,386145,11.0
557,386654,7.0
558,387422,14.0
559,387972,10.0
560,388875,18.0
561,389703,16.0
562,390463,13.0
563,391194,14.0
564,392382,16.0
565,393027,12.0
566,393699,16.0
567,394224,9.0
568,394725,8.0
569,395521,14.0
570,396499,25.0
571,397286,18.0
572,397788,5.0
573,398569,17.0
574,399546,23.0
575,400217,14.0
576,401033,16.0
577,401658,13.0
578,402527,21.0
579,403006,9.0
580,403750,16.0
581,404124,6.0
582,404594,6.0
583,405423,16.0
584,406276,15.0
585,407208,19.0
586,408076,17.0
587,408749,14.0
588,409374,10.0
589,410236,14.0
590,410957,13.0
591,412838,36.0
592,413411,10.0
593,414227,14.0
594,415073,15.0
595,416013,20.0
596,416704,12.0
597,417285,11.0
598,417806,6.0
599,418291,8.0
600,418971,12.0
601,419802,16.0
602,420553,15.0
603,421428,17.0
604,422049,15.0
605,422687,12.0
606,423472,10.0
607,424314,16.0
608,425113,13.0
609,425608,8.0
610,426071,7.0
611,426664,6.0
612,427227,12.0
613,428495,15.0
614,429156,10.0
615,429742,10.0
616,430363,14.0
617,431101,18.0
618,431533,9.0
619,432315,14.0
620,432971,11.0
621,433776,13.0
622,434383,12.0
623,434841,6.0
624,435569,16.0
625,436000,6.0
626,436477,10.0
627,437128,12.0
628,437921,15.0
629,439024,23.0
630,440122,25.0
631,440782,11.0
632,441900,27.0
633,442985,24.0
634,443452,5.0
635,443901,9.0
636,445463,17.0
637,445971,6.0
638,447245,30.0
639,448373,21.0
640,449063,10.0
641,450146,24.0
642,450919,12.0
643,451721,16.0
644,452366,10.0
645,453092,15.0
646,453581,10.0
647,454121,9.0
648,455087,18.0
649,456231,24.0
650,457031,13.0
651,457416,7.0
652,457934,12.0
653,458962,21.0
654,459571,9.0
655,460481,20.0
656,460887,7.0
657,461518,14.0
658,462152,12.0
659,462706,11.0
660,463271,11.0
661,464012,19.0
662,464655,9.0
663,465647,25.0
664,466507,23.0
665,467123,13.0
666,467871,17.0
667,468521,10.0
668,469472,24.0
669,470333,15.0
670,471382,25.0
671,472028,10.0
672,472995,18.0
673,474309,31.0
674,475159,22.0
675,475759,11.0
676,476294,10.0
677,476994,8.0
678,477647,9.0
679,478275,7.0
680,479205,19.0
681,479858,11.0
682,481320,30.0
683,481898,10.0
684,482498,11.0
685,483418,24.0
686,484081,16.0
687,484478,7.0
688,485683,29.0
689,486276,11.0
690,486836,10.0
691,487510,15.0
692,488060,11.0
693,488742,12.0
694,489367,14.0
695,489992,11.0
696,490820,16.0
697,491612,15.0
698,492444,15.0
699,493769,32.0
700,494584,14.0
701,495400,15.0
702,495942,7.0
703,496401,9.0
704,497041,10.0
705,497444,4.0
706,497938,8.0
707,498555,11.0
708,499124,10.0
709,499757,9.0
710,500477,12.0
711,501184,12.0
712,501893,16.0
713,502996,26.0
714,503713,11.0
715,504269,7.0
716,504970,15.0
717,505663,15.0
718,506066,7.0
719,506723,7.0
720,507814,21.0
721,508526,15.0
722,509108,14.0
723,509494,7.0
724,509885,3.0
725,510560,14.0
726,510943,8.0
727,511665,14.0
728,512409,19.0
729,512957,12.0
730,513750,16.0
731,514412,12.0
732,515069,13.0
733,515498,4.0
734,516217,13.0
735,516851,9.0
736,517606,19.0
737,518477,20.0
738,519029,7.0
739,519706,10.0
740,520341,10.0
741,521225,21.0
742,522012,12.0
743,522374,4.0
744,523463,19.0
745,524328,20.0
746,524781,6.0
747,525237,6.0
748,525772,8.0
749,526665,16.0
750,527438,13.0
751,527908,8.0
752,528805,20.0
753,529233,8.0
754,529876,11.0
755,531009,24.0
756,531952,14.0
757,532571,13.0
758,533679,23.0
759,534280,8.0
760,535339,19.0
761,535836,5.0
762,536331,7.0
763,537019,14.0
764,537914,18.0
765,538949,26.0
766,539905,16.0
767,540599,11.0
768,541241,10.0
769,541973,13.0
770,543030,20.0
771,543694,12.0
772,544470,20.0
773,545025,8.0
774,546420,20.0
775,547419,22.0
776,548179,18.0
777,548837,10.0
778,549301,8.0
779,550602,24.0
780,551517,27.0
781,552560,20.0
782,553514,18.0
783,554496,26.0
784,554951,3.0
785,556546,22.0
786,557237,9.0
787,557859,9.0
788,558773,21.0
789,559203,9.0
790,559606,8.0
791,560346,14.0
792,561066,11.0
793,562016,16.0
794,562543,9.0
795,563131,11.0
796,563680,9.0
797,564656,17.0
798,565474,17.0
799,566247,19.0
800,566777,8.0
801,567161,7.0
802,568012,23.0
803,568425,7.0
804,569170,21.0
805,569695,8.0
806,571077,28.0
807,572035,19.0
808,573572,30.0
809,574185,12.0
810,574791,11.0
811,575727,16.0
812,576466,18.0
813,577430,25.0
814,578074,8.0
815,578485,7.0
816,579062,9.0
817,579718,14.0
818,580580,18.0
819,580996,4.0
820,581476,9.0
821,582230,18.0
822,583141,20.0
823,583800,14.0
824,584777,22.0
825,585346,8.0
826,586166,17.0
827,587058,22.0
828,587723,8.0
829,588538,18.0
830,589034,6.0
831,589592,12.0
832,590390,17.0
833,591460,25.0
834,591885,9.0
835,592507,10.0
836,593653,22.0
837,594636,21.0
838,595661,28.0
839,596149,9.0
840,596732,10.0
841,597212,6.0
842,598296,25.0
843,598932,16.0
844,599798,19.0
845,600687,19.0
846,601392,13.0
847,602397,18.0
848,602953,11.0
849,603417,8.0
850,604360,19.0
851,605259,12.0
852,605901,12.0
853,606829,17.0
854,607852,22.0
855,608616,16.0
856,609263,16.0
857,610057,17.0
858,611099,24.0
859,612748,35.0
860,613392,13.0
861,613900,8.0
862,614786,19.0
863,615552,20.0
864,616321,18.0
865,617015,16.0
866,617955,24.0
867,618800,19.0
868,619686,24.0
869,620414,18.0
870,621119,17.0
871,622363,26.0
872,622933,10.0
873,623623,13.0
874,624378,17.0
875,625215,21.0
876,626151,13.0
877,627073,12.0
878,627702,9.0
879,628680,24.0
880,629678,26.0
881,630611,23.0
882,631810,22.0
883,632384,8.0
884,633039,12.0
885,633906,14.0
886,634951,28.0
887,636035,22.0
888,637012,23.0
889,637600,11.0
890,638032,6.0
891,638814,19.0
892,639531,18.0
893,640164,12.0
894,640896,16.0
895,642184,16.0
896,643388,27.0
897,643756,4.0
898,644311,10.0
899,644948,16.0
900,645638,14.0
901,647153,29.0
902,648118,26.0
903,649552,23.0
904,650205,13.0
905,650822,6.0
906,651652,19.0
907,652162,9.0
908,653109,22.0
909,653712,10.0
910,654297,7.0
911,655203,15.0
912,656257,27.0
913,656867,10.0
914,657875,23.0
915,658791,16.0
916,660433,36.0
917,661502,24.0
918,662228,18.0
919,663464,18.0
920,664445,23.0
921,664957,12.0
922,665924,24.0
923,666401,11.0
924,666895,8.0
925,667996,27.0
926,669181,31.0
927,669875,15.0
928,670487,10.0
929,670929,6.0
930,671447,10.0
931,672282,19.0
932,673476,29.0
933,674666,29.0
934,675066,6.0
935,675810,16.0
936,676318,9.0
937,677568,25.0
938,678471,18.0
939,679289,19.0
940,679963,13.0
941,680905,17.0
942,682024,22.0
943,682846,19.0
944,683697,13.0
945,684355,11.0
946,685317,24.0
947,686125,18.0
948,686522,5.0
949,687454,23.0
950,688154,16.0
951,689090,21.0
952,689827,16.0
953,690350,3.0
954,691237,17.0
955,691794,17.0
956,692495,17.0
957,693403,16.0
958,693903,7.0
959,694901,16.0
960,696002,20.0
961,697309,30.0
962,697812,5.0
963,698604,18.0
964,700014,21.0
965,700970,22.0
966,701516,10.0
967,702189,15.0
968,702820,10.0
969,703567,15.0
970,704179,18.0
971,704936,18.0
972,705622,20.0
973,706478,19.0
974,707144,15.0
975,707770,13.0
976,708508,15.0
977,708928,6.0
978,709336,4.0
979,709970,15.0
980,710438,7.0
981,711383,22.0
982,712044,12.0
983,712691,12.0
984,713432,14.0
985,714315,19.0
986,714705,6.0
987,715209,12.0
988,716420,23.0
989,717186,17.0
990,718261,17.0
991,718682,9.0
992,719070,8.0
993,719559,13.0
994,720223,12.0
995,721220,22.0
996,722323,18.0
997,723495,19.0
998,724099,17.0
999,724866,16.0
1000,725778,21.0
1001,726568,17.0
1002,727334,21.0
1003,727955,13.0
1004,728919,13.0
1005,729416,8.0
1006,730071,19.0
1007,730586,8.0
1008,731088,6.0
1009,731913,12.0
1010,732573,17.0
1011,733539,15.0
1012,734617,20.0
1013,735300,13.0
1014,735801,9.0
1015,736354,10.0
1016,736972,10.0
1017,737975,20.0
1018,738912,21.0
1019,739786,17.0
1020,740168,8.0
1021,741093,16.0
1022,742021,15.0
1023,742629,12.0
1024,743010,7.0
1025,743716,12.0
1026,744752,16.0
1027,745688,16.0
1028,746666,18.0
1029,747374,9.0
1030,748290,16.0
1031,749077,12.0
1032,749819,18.0
1033,750187,7.0
1034,751285,20.0
1035,751668,5.0
1036,752621,16.0
1037,753540,12.0
1038,754306,15.0
1039,754955,11.0
1040,755500,11.0
1041,756029,6.0
1042,756691,13.0
1043,757532,18.0
1044,758869,23.0
1045,759495,11.0
1046,760560,20.0
1047,761473,17.0
1048,761978,9.0
1049,762912,13.0
1050,763484,7.0
1051,764564,25.0
1052,764951,7.0
1053,765984,18.0
1054,766613,10.0
1055,767226,7.0
1056,768027,12.0
1057,769275,29.0
1058,770182,18.0
1059,770809,5.0
1060,771410,11.0
1061,772066,11.0
1062,772730,7.0
1063,773492,17.0
1064,774163,16.0
1065,774831,9.0
1066,775490,9.0
1067,776722,19.0
1068,777599,14.0
1069,778642,24.0
1070,779679,21.0
1071,780699,19.0
1072,781818,19.0
1073,782200,7.0
1074,783276,17.0
1075,783973,13.0
1076,784634,10.0
1077,785413,16.0
1078,786110,12.0
1079,787339,19.0
1080,788288,16.0
1081,788900,12.0
1082,789506,15.0
1083,790292,16.0
1084,791383,29.0
1085,792019,8.0
1086,792871,15.0
1087,793999,18.0
1088,794485,5.0
1089,795108,11.0
1090,795823,14.0
1091,796509,7.0
1092,797190,8.0
1093,798023,19.0
1094,799140,25.0
1095,799789,15.0
1096,800164,5.0
1097,801072,14.0
1098,802229,22.0
1099,803109,17.0
1100,803632,12.0
1101,804493,17.0
1102,805303,15.0
1103,805938,12.0
1104,806444,9.0
1105,806984,8.0
1106,807826,17.0
1107,808699,15.0
1108,809732,15.0
1109,810754,20.0
1110,811516,16.0
1111,812248,17.0
1112,812869,14.0
1113,813344,8.0
1114,814310,15.0
1115,815729,26.0
1116,816396,17.0
1117,817490,21.0
1118,818475,21.0
1119,819708,28.0
1120,820896,24.0
1121,821713,13.0
1122,822200,6.0
1123,822964,17.0
1124,824199,26.0
1125,825061,17.0
1126,825900,19.0
1127,826690,13.0
1128,827906,28.0
1129,828937,25.0
1130,829752,11.0
1131,830898,27.0
1132,831275,7.0
1133,832283,19.0
1134,832948,13.0
1135,833612,15.0
1136,834232,12.0
1137,835038,14.0
1138,836079,19.0
1139,836605,13.0
1140,837688,12.0
1141,838347,13.0
1142,838990,12.0
1143,839355,3.0
1144,839723,6.0
1145,840502,18.0
1146,841358,17.0
1147,842672,27.0
1148,843543,20.0
1149,844479,18.0
1150,845178,13.0
1151,845801,8.0
1152,846887,15.0
1153,847509,12.0
1154,848562,24.0
1155,849522,19.0
1156,850502,21.0
1157,851366,22.0
1158,852036,14.0
1159,852800,18.0
1160,854013,27.0
1161,854955,19.0
1162,855858,18.0
1163,856485,12.0
1164,857399,15.0
1165,858058,10.0
1166,859053,17.0
1167,859808,15.0
1168,860712,17.0
1169,861107,3.0
1170,861978,20.0
1171,862554,9.0
1172,863766,28.0
1173,864907,30.0
1174,865962,23.0
1175,866940,24.0
1176,868046,18.0
1177,868941,17.0
1178,869834,18.0
1179,870900,28.0
1180,872122,30.0
1181,873026,21.0
1182,873773,11.0
1183,874722,24.0
1184,875330,14.0
1185,876022,15.0
1186,877310,22.0
1187,878175,17.0
1188,879376,24.0
1189,879871,7.0
1190,880804,18.0
1191,882357,31.0
1192,882987,16.0
1193,884091,19.0
1194,884706,11.0
1195,885837,28.0
1196,886500,15.0
1197,887418,26.0
1198,888880,30.0
1199,889771,25.0
1200,890663,22.0
1201,891492,15.0
1202,892565,20.0
1203,893601,19.0
1204,893996,8.0
1205,894985,24.0
1206,896031,24.0
1207,896930,22.0
1208,897812,17.0
1209,898561,11.0
1210,899632,24.0
1211,900762,23.0
1212,901814,24.0
1213,902621,16.0
1214,903450,17.0
1215,904080,12.0
1216,905141,18.0
1217,905597,11.0
1218,906422,14.0
1219,907111,9.0
1220,907775,10.0
1221,908534,14.0
1222,909755,25.0
1223,910663,17.0
1224,911460,18.0
1225,912205,17.0
1226,913018,15.0
1227,913391,8.0
1228,914280,21.0
1229,915042,19.0
1230,915612,8.0
1231,916574,26.0
1232,917197,12.0
1233,918326,16.0
1234,919016,14.0
1235,920032,19.0
1236,920928,16.0
1237,921826,23.0
1238,922873,22.0
1239,923747,16.0
1240,924353,14.0
1241,924864,10.0
1242,925922,19.0
1243,926335,8.0
1244,927323,20.0
1245,927871,11.0
1246,928345,10.0
1247,928974,13.0
1248,929641,12.0
1249,930650,20.0
1250,931156,13.0
1251,931788,14.0
1252,932515,13.0
1253,933693,27.0
1254,934615,21.0
1255,935638,23.0
1256,936324,15.0
1257,937106,22.0
1258,938061,17.0
1259,938899,16.0
1260,939582,16.0
1261,940388,18.0
1262,941702,29.0
1263,942630,15.0
1264,943658,21.0
1265,944454,14.0
1266,944937,10.0
1267,945627,12.0
1268,946623,17.0
1269,947320,11.0
1270,948686,33.0
1271,949189,10.0
1272,949737,11.0
1273,950519,18.0
1274,951247,15.0
1275,951788,7.0
1276,952749,23.0
1277,953492,16.0
1278,954560,24.0
1279,955147,10.0
1280,956236,22.0
1281,956982,18.0
1282,957819,20.0
1283,958937,24.0
1284,959612,15.0
1285,960396,17.0
1286,960928,4.0
1287,961595,13.0
1288,962985,25.0
1289,963674,15.0
1290,964580,15.0
1291,965201,14.0
1292,966334,20.0
1293,966855,9.0
1294,967463,15.0
1295,968243,20.0
1296,968883,9.0
1297,969489,11.0
1298,970575,21.0
1299,971258,12.0
1300,971925,15.0
1301,972301,7.0
1302,972881,13.0
1303,974106,22.0
1304,974710,11.0
1305,975221,11.0
1306,975845,10.0
1307,976324,11.0
1308,977150,17.0
1309,977841,11.0
1310,978202,7.0
1311,979250,21.0
1312,980086,11.0
1313,981118,25.0
1314,981597,7.0
1315,982391,21.0
1316,983326,15.0
1317,983743,8.0
1318,984322,15.0
1319,985463,19.0
1320,985841,9.0
1321,986354,11.0
1322,987142,15.0
1323,988152,23.0
1324,989215,28.0
1325,989742,14.0
1326,990369,12.0
1327,991029,16.0
1328,992140,27.0
1329,992684,11.0
1330,993986,28.0
1331,995026,21.0
1332,995972,22.0
1333,997095,22.0
1334,997796,20.0
1335,998571,17.0
1336,999636,29.0
1337,1000459,14.0
1338,1001505,20.0
1339,1002025,10.0
1340,1002605,14.0
1341,1003658,20.0
1342,1004572,17.0
1343,1005348,12.0
1344,1006379,14.0
1345,1007260,22.0
1346,1007980,18.0
1347,1008811,20.0
1348,1010037,28.0
1349,1010393,4.0
1350,1011306,25.0
1351,1012218,22.0
1352,1013033,24.0
1353,1013568,12.0
1354,1014215,13.0
1355,1014733,7.0
1356,1015431,15.0
1357,1016063,16.0
1358,1017008,25.0
1359,1017796,10.0
1360,1019251,27.0
1361,1019935,15.0
1362,1020853,19.0
1363,1021489,14.0
1364,1022182,10.0
1365,1022878,15.0
1366,1023603,9.0
1367,1024161,9.0
1368,1024837,11.0
1369,1025712,22.0
1370,1026618,14.0
1371,1027195,7.0
1372,1028392,14.0
1373,1029685,29.0
1374,1030062,8.0
1375,1030898,21.0
1376,1031601,15.0
1377,1032150,12.0
1378,1032757,10.0
1379,1033409,9.0
1380,1033957,10.0
1381,1034750,11.0
1382,1035383,11.0
1383,1036423,15.0
1384,1037174,18.0
1385,1037895,9.0
1386,1038627,19.0
1387,1039995,30.0
1388,1041221,23.0
1389,1042222,19.0
1390,1042767,6.0
1391,1043736,20.0
1392,1044572,18.0
1393,1045265,15.0
1394,1046425,22.0
1395,1047433,16.0
1396,1048463,21.0
1397,1049282,21.0
1398,1049612,3.0
1399,1050398,13.0
1400,1051395,25.0
1401,1052234,19.0
1402,1053109,15.0
1403,1054208,27.0
1404,1054898,10.0
1405,1055459,17.0
1406,1057078,32.0
1407,1057870,16.0
1408,1058884,17.0
1409,1059358,6.0
1410,1059867,8.0
1411,1060765,17.0
1412,1061795,19.0
1413,1062795,21.0
1414,1063804,31.0
1415,1064291,5.0
1416,1065083,21.0
1417,1065968,24.0
1418,1067132,27.0
1419,1067773,13.0
1420,1068787,13.0
1421,1069497,10.0
1422,1070625,29.0
1423,1071171,9.0
1424,1072684,31.0
1425,1073410,15.0
1426,1074674,33.0
1427,1075100,9.0
1428,1075820,17.0
1429,1076882,20.0
1430,1077677,14.0
1431,1078355,13.0
1432,1079366,27.0
1433,1080293,25.0
1434,1080639,7.0
1435,1081345,19.0
1436,1082365,31.0
1437,1083177,13.0
1438,1084395,27.0
1439,1085381,22.0
1440,1086354,23.0
1441,1087659,28.0
1442,1088620,15.0
1443,1089094,5.0
1444,1090233,27.0
1445,1091976,34.0
1446,1093062,26.0
1447,1093803,7.0
1448,1094648,22.0
1449,1095907,25.0
1450,1096508,12.0
1451,1097378,16.0
1452,1098339,24.0
1453,1099551,28.0
1454,1100210,18.0
1455,1100750,10.0
1456,1101682,12.0
1457,1102076,9.0
1458,1102659,9.0
1459,1103121,5.0
1460,1103998,23.0
1461,1105021,15.0
1462,1105604,8.0
1463,1106471,23.0
1464,1107503,22.0
1465,1108563,27.0
1466,1109703,24.0
1467,1110549,15.0
1468,1111242,14.0
1469,1111822,5.0
1470,1112689,23.0
1471,1113404,18.0
1472,1113942,8.0
1473,1114895,27.0
1474,1115563,11.0
1475,1116271,11.0
1476,1117470,27.0
1477,1118103,15.0
1478,1118893,13.0
1479,1119595,11.0
1480,1120020,5.0
1481,1120931,17.0
1482,1122147,23.0
