episode,steps,reward
466,328784,23.0
467,329565,20.0
468,330347,17.0
469,331343,21.0
470,331815,5.0
471,332851,21.0
472,333413,9.0
473,333989,7.0
474,334692,14.0
475,335432,13.0
476,336022,10.0
477,337204,18.0
478,338297,21.0
479,339084,15.0
480,340172,23.0
481,341286,23.0
482,342231,21.0
483,343157,21.0
484,343719,10.0
485,344259,8.0
486,344799,8.0
487,345140,3.0
488,346029,14.0
489,347063,22.0
490,347626,9.0
491,348997,29.0
492,349751,16.0
493,350443,14.0
494,351067,10.0
495,352125,19.0
496,352856,11.0
497,353548,13.0
498,354204,11.0
499,354726,8.0
500,355555,13.0
501,356441,17.0
502,357684,23.0
503,358463,15.0
504,359454,16.0
505,359914,10.0
506,360511,8.0
507,361488,23.0
508,362432,18.0
509,362814,5.0
510,363450,15.0
511,364236,18.0
512,365174,16.0
513,365767,11.0
514,366270,9.0
515,366914,9.0
516,368246,28.0
517,369034,16.0
518,370030,18.0
519,371265,20.0
520,372119,17.0
521,372646,9.0
522,373580,17.0
523,374081,8.0
524,374439,6.0
525,374975,9.0
526,375627,14.0
527,376379,12.0
528,377061,12.0
529,377704,12.0
530,378233,8.0
531,378870,14.0
532,379922,20.0
533,380533,8.0
534,381254,14.0
535,382126,16.0
536,383296,23.0
537,383827,11.0
538,384217,4.0
539,385093,17.0
540,385919,13.0
541,386713,19.0
542,387345,8.0
543,388141,17.0
544,389071,22.0
545,389781,10.0
546,390170,5.0
547,390816,11.0
548,391570,11.0
549,392302,14.0
550,393091,18.0
551,393974,20.0
552,394566,11.0
553,395059,9.0
554,395926,19.0
555,397034,18.0
556,397435,5.0
557,398121,11.0
558,398606,6.0
559,399329,12.0
560,399845,7.0
561,400251,6.0
562,401057,15.0
563,401721,15.0
564,402334,11.0
565,402964,12.0
566,403931,21.0
567,404602,12.0
568,405386,13.0
569,406087,13.0
570,407525,21.0
571,408124,10.0
572,408788,11.0
573,410286,29.0
574,411201,18.0
575,412205,21.0
576,412551,6.0
577,413219,11.0
578,413856,12.0
579,414333,9.0
580,414994,11.0
581,415906,20.0
582,416672,18.0
583,417387,12.0
584,418300,16.0
585,419154,18.0
586,419676,10.0
587,420847,27.0
588,421708,17.0
589,422396,13.0
590,423854,27.0
591,424801,26.0
592,426534,33.0
593,427328,18.0
594,428052,12.0
595,428704,13.0
596,429368,13.0
597,430414,19.0
598,431315,19.0
599,432056,13.0
600,432923,19.0
601,434170,18.0
602,435115,25.0
603,435886,17.0
604,436653,15.0
605,437700,22.0
606,438339,15.0
607,439459,29.0
608,440319,15.0
609,441137,17.0
610,442207,17.0
611,442858,10.0
612,443703,14.0
613,444812,18.0
614,446009,26.0
615,447491,29.0
616,448720,24.0
617,449353,11.0
618,450478,22.0
619,451135,16.0
620,452302,19.0
621,453353,23.0
622,453874,11.0
623,454491,13.0
624,455497,18.0
625,456041,9.0
626,456683,12.0
627,457309,12.0
628,457915,12.0
629,458826,19.0
630,459698,19.0
631,460563,17.0
632,461826,26.0
633,462869,22.0
634,463641,12.0
635,464445,15.0
636,464911,5.0
637,466017,20.0
638,466721,15.0
639,467555,12.0
640,468208,7.0
641,468615,5.0
642,469562,15.0
643,470000,6.0
644,470790,17.0
645,471357,12.0
646,471915,10.0
647,472877,22.0
648,473308,9.0
649,474186,15.0
650,475605,28.0
651,476104,10.0
652,476497,7.0
653,477136,11.0
654,478090,23.0
655,478634,8.0
656,479408,10.0
657,479944,8.0
658,480583,13.0
659,481257,15.0
660,482169,19.0
661,483295,19.0
662,485133,32.0
663,486111,13.0
664,486605,10.0
665,487646,20.0
666,488294,13.0
667,489127,13.0
668,489973,14.0
669,490926,20.0
670,491654,16.0
671,492346,6.0
672,493290,17.0
673,494075,14.0
674,494964,17.0
675,495836,15.0
676,496523,9.0
677,497036,6.0
678,497686,7.0
679,498723,22.0
680,499352,10.0
681,500089,10.0
682,500895,16.0
683,501420,9.0
684,502201,15.0
685,503020,17.0
686,503507,5.0
687,504570,25.0
688,505438,13.0
689,505823,7.0
690,506524,14.0
691,507013,9.0
692,507899,15.0
693,508861,20.0
694,509360,6.0
695,510472,21.0
696,511283,17.0
697,512113,15.0
698,512692,9.0
699,513496,13.0
700,514219,18.0
701,515069,16.0
702,516115,21.0
703,516747,17.0
704,517695,20.0
705,518383,12.0
706,519352,17.0
707,520157,18.0
708,521046,16.0
709,521752,15.0
710,522402,12.0
711,523334,25.0
712,524411,25.0
713,524965,8.0
714,525921,18.0
715,526754,21.0
716,527687,21.0
717,528559,21.0
718,529565,17.0
719,530301,16.0
720,530966,14.0
721,531964,18.0
722,532749,16.0
723,534246,30.0
724,535048,11.0
725,535769,15.0
726,536883,17.0
727,537773,22.0
728,538310,7.0
729,539425,16.0
730,540174,11.0
731,540875,12.0
732,541809,28.0
733,542802,15.0
734,543422,12.0
735,544487,24.0
736,545011,8.0
737,545993,20.0
738,546642,14.0
739,547335,12.0
740,548308,20.0
741,549437,24.0
742,549957,7.0
743,550946,21.0
744,551571,12.0
745,553230,35.0
746,553859,13.0
747,554596,12.0
748,555749,24.0
749,556224,6.0
750,557224,22.0
751,557945,12.0
752,558453,7.0
753,559145,15.0
754,560078,15.0
755,560643,10.0
756,561669,19.0
757,562241,8.0
758,563120,19.0
759,563776,12.0
760,564754,17.0
761,565855,21.0
762,566654,16.0
763,567530,25.0
764,568209,16.0
765,569036,15.0
766,569543,6.0
767,570731,27.0
768,571353,14.0
769,572326,17.0
770,573107,17.0
771,574030,24.0
772,574808,17.0
773,575573,12.0
774,576450,15.0
775,577383,22.0
776,578340,21.0
777,578956,10.0
778,579543,10.0
779,580301,16.0
780,581514,24.0
781,581988,7.0
782,582928,24.0
783,583742,17.0
784,584396,6.0
785,585319,16.0
786,585967,16.0
787,586878,16.0
788,587420,11.0
789,588052,9.0
790,589061,26.0
791,590120,24.0
792,591329,25.0
793,592009,11.0
794,592957,21.0
795,593653,12.0
796,594612,15.0
797,595366,12.0
798,596268,21.0
799,597322,21.0
800,598184,19.0
801,599331,21.0
802,599973,12.0
