episode,steps,reward
466,316519,25.0
467,317098,5.0
468,317507,6.0
469,317920,5.0
470,318362,5.0
471,319196,14.0
472,319910,11.0
473,320463,6.0
474,320940,5.0
475,321337,3.0
476,321944,6.0
477,322400,7.0
478,323122,8.0
479,323968,13.0
480,324538,8.0
481,325183,9.0
482,325861,6.0
483,326556,6.0
484,327106,9.0
485,327534,3.0
486,327908,5.0
487,328776,13.0
488,329681,14.0
489,330114,7.0
490,330620,3.0
491,331270,11.0
492,332052,12.0
493,332830,14.0
494,333741,16.0
495,334448,9.0
496,335491,16.0
497,336136,7.0
498,336790,9.0
499,337309,8.0
500,337831,5.0
501,338576,13.0
502,339202,5.0
503,340127,16.0
504,340585,5.0
505,341511,8.0
506,342130,5.0
507,342884,12.0
508,343490,7.0
509,343932,5.0
510,344548,6.0
511,345503,12.0
512,346162,9.0
513,346797,10.0
514,347349,7.0
515,348303,12.0
516,349300,11.0
517,349821,6.0
518,350544,13.0
519,351198,10.0
520,351571,8.0
521,352006,5.0
522,352720,11.0
523,353345,7.0
524,354523,21.0
525,355012,4.0
526,355444,6.0
527,356037,9.0
528,356399,5.0
529,356748,3.0
530,357199,3.0
531,358416,12.0
532,359227,13.0
533,360276,23.0
534,360798,7.0
535,361573,15.0
536,362383,10.0
537,363106,10.0
538,363733,10.0
539,364575,13.0
540,364985,4.0
541,365577,8.0
542,366475,20.0
543,367506,19.0
544,367947,3.0
545,368576,7.0
546,369152,8.0
547,369793,10.0
548,370334,10.0
549,371165,11.0
550,371907,8.0
551,372427,6.0
552,372978,5.0
553,374115,19.0
554,374646,5.0
555,375275,12.0
556,375977,10.0
557,376750,12.0
558,377407,6.0
559,377841,4.0
560,378639,14.0
561,379462,12.0
562,380110,11.0
563,380918,11.0
564,381585,9.0
565,382079,5.0
566,383032,14.0
567,384065,19.0
568,384735,8.0
569,385123,4.0
570,385678,6.0
571,386318,9.0
572,387419,11.0
573,388058,10.0
574,388980,8.0
575,390196,22.0
576,390844,7.0
577,391439,6.0
578,392154,12.0
579,392847,11.0
580,393805,15.0
581,394618,9.0
582,395443,15.0
583,396143,9.0
584,396536,5.0
585,397296,16.0
586,398068,15.0
587,398891,12.0
588,399709,12.0
589,400492,9.0
590,401303,12.0
591,401887,7.0
592,402601,12.0
593,403421,13.0
594,404059,8.0
595,404961,14.0
596,405674,9.0
597,406298,8.0
598,407018,7.0
599,407631,6.0
600,408415,12.0
601,408834,6.0
602,409318,10.0
603,409853,8.0
604,410659,12.0
605,411457,13.0
606,412086,10.0
607,412593,8.0
608,413308,7.0
609,414062,12.0
610,414552,6.0
611,415285,9.0
612,416173,13.0
613,416884,12.0
614,417657,10.0
615,418320,12.0
616,418688,4.0
617,419471,8.0
618,419853,3.0
619,420532,9.0
620,421180,8.0
621,421588,8.0
622,422320,8.0
623,423806,17.0
624,424422,7.0
625,425350,12.0
626,426338,14.0
627,426926,8.0
628,427577,11.0
629,428108,8.0
630,428558,8.0
631,428965,10.0
632,429885,10.0
633,430387,6.0
634,431469,14.0
635,432184,10.0
636,432768,7.0
637,433596,12.0
638,434244,10.0
639,435035,11.0
640,435831,11.0
641,436493,8.0
642,437119,8.0
643,437982,11.0
644,438726,8.0
645,439227,4.0
646,440573,25.0
647,440963,3.0
648,441331,3.0
649,441944,7.0
650,442557,9.0
651,443361,14.0
652,444041,10.0
653,445252,19.0
654,445903,9.0
655,446693,11.0
656,447222,5.0
657,447901,12.0
658,448759,14.0
659,449447,8.0
660,449817,7.0
661,450311,8.0
662,451235,16.0
663,452277,19.0
664,452830,7.0
665,453722,11.0
666,454358,8.0
667,454864,6.0
668,455464,6.0
669,455847,6.0
670,456262,7.0
671,456854,8.0
672,457759,13.0
673,458154,4.0
674,458538,6.0
675,459324,12.0
676,459671,4.0
677,460657,14.0
678,461574,13.0
679,462121,7.0
680,462925,16.0
681,463312,6.0
682,464032,11.0
683,464734,12.0
684,465442,9.0
685,466136,11.0
686,467061,16.0
687,468005,17.0
688,469021,18.0
689,469616,7.0
690,470396,13.0
691,471088,14.0
692,471669,6.0
693,472206,8.0
694,473159,19.0
695,473553,6.0
696,474525,16.0
697,474921,4.0
698,475694,12.0
699,476445,11.0
700,476859,5.0
701,477469,3.0
702,478128,9.0
703,478998,14.0
704,479422,6.0
705,480075,10.0
706,480914,12.0
707,481296,6.0
708,481858,13.0
709,482510,8.0
710,483206,8.0
711,483736,7.0
712,484408,10.0
713,485024,10.0
714,485554,12.0
715,486325,8.0
716,486873,6.0
717,487526,7.0
718,488364,11.0
719,489263,17.0
720,490430,15.0
721,491117,10.0
722,491594,6.0
723,492392,14.0
724,492900,8.0
725,493462,12.0
726,493954,7.0
727,494624,11.0
728,495136,7.0
729,495829,10.0
730,496344,7.0
731,496852,5.0
732,497646,15.0
733,498626,18.0
734,499333,10.0
735,499809,2.0
736,500334,5.0
737,501124,15.0
738,501624,7.0
739,502009,5.0
740,502614,8.0
741,503254,10.0
742,504138,14.0
743,504861,18.0
744,505349,10.0
745,506169,17.0
746,507004,15.0
747,507610,7.0
748,508258,10.0
749,509083,16.0
750,509881,9.0
751,510375,5.0
752,510763,6.0
753,511195,7.0
754,511896,10.0
755,512444,7.0
756,512959,6.0
757,513782,12.0
758,514175,7.0
759,514970,12.0
760,515654,9.0
761,516047,6.0
762,516842,13.0
763,517850,20.0
764,518924,19.0
765,519578,8.0
766,520470,21.0
767,521227,8.0
768,522015,12.0
769,522706,11.0
770,523264,5.0
771,523687,4.0
772,524129,9.0
773,525029,13.0
774,525406,5.0
775,525964,7.0
776,526540,6.0
777,527205,10.0
778,528068,14.0
779,529250,19.0
780,529751,7.0
781,530604,12.0
782,531428,17.0
783,531779,4.0
784,532524,15.0
785,533034,8.0
786,533422,4.0
787,534161,6.0
788,534628,7.0
789,535115,4.0
790,535731,9.0
791,536124,5.0
792,536873,13.0
793,537364,6.0
794,537894,6.0
795,538507,8.0
796,539267,16.0
797,540839,15.0
798,541663,13.0
799,542056,9.0
800,542664,12.0
801,543818,17.0
802,544883,17.0
803,545506,11.0
804,546031,11.0
805,546953,11.0
806,547690,11.0
807,548502,15.0
808,549157,9.0
809,549535,6.0
810,550213,10.0
811,550692,7.0
812,551661,11.0
813,552347,12.0
814,553638,29.0
815,554144,4.0
816,554667,7.0
817,555367,12.0
818,555931,9.0
819,556430,9.0
820,557208,12.0
821,557620,4.0
822,558342,13.0
823,558842,5.0
824,559289,7.0
825,559670,6.0
826,560367,12.0
827,561119,9.0
828,561469,6.0
829,562217,13.0
830,562816,8.0
831,563776,17.0
832,564300,6.0
833,565104,9.0
834,566031,12.0
835,566632,8.0
836,567633,24.0
837,568122,10.0
838,568766,13.0
839,569285,7.0
840,570224,15.0
841,570627,3.0
842,571320,9.0
843,572162,16.0
844,573090,18.0
845,573615,8.0
846,574623,15.0
847,575308,9.0
848,575911,9.0
849,576575,12.0
850,576970,6.0
851,577920,15.0
852,578616,12.0
853,579424,17.0
854,580105,12.0
855,580966,13.0
856,581557,8.0
857,582407,14.0
858,582970,11.0
859,583523,9.0
860,584183,13.0
861,584858,11.0
862,585650,14.0
863,586305,8.0
864,587112,9.0
865,587674,8.0
866,588405,15.0
867,589349,15.0
868,589805,10.0
869,590196,7.0
870,591631,16.0
871,592009,3.0
872,592648,10.0
873,594119,17.0
874,595439,15.0
875,596368,13.0
876,597109,11.0
877,597955,14.0
878,598387,8.0
879,599043,11.0
880,599627,10.0
881,600503,14.0
882,600900,6.0
883,601285,7.0
884,601785,5.0
885,602578,11.0
886,603137,9.0
887,603520,3.0
888,604184,8.0
889,605917,28.0
890,606737,13.0
891,607382,11.0
892,608344,17.0
893,608892,8.0
894,609438,8.0
895,610123,8.0
896,611343,23.0
897,611807,8.0
898,612605,11.0
899,614034,14.0
900,614382,4.0
901,614847,6.0
902,615196,6.0
903,615864,10.0
904,616526,8.0
905,616889,6.0
906,617573,11.0
907,618166,8.0
908,618673,8.0
909,619621,17.0
910,620316,10.0
911,620654,2.0
912,621445,10.0
913,622023,10.0
914,622439,5.0
915,623267,19.0
916,623724,7.0
917,624286,8.0
918,624791,7.0
919,625404,12.0
920,626412,18.0
921,627048,8.0
922,627668,8.0
923,628394,11.0
924,629219,14.0
925,629890,11.0
926,630739,12.0
927,631945,16.0
928,632574,8.0
929,633214,9.0
930,633660,6.0
931,634206,8.0
932,634970,10.0
933,635687,12.0
934,636096,8.0
935,637086,14.0
936,637586,6.0
937,638484,15.0
938,639658,13.0
939,640420,8.0
940,641044,9.0
941,641535,7.0
942,642142,7.0
943,643049,18.0
944,643690,10.0
945,644321,6.0
946,644931,10.0
947,646030,17.0
948,646832,12.0
949,647250,4.0
950,647918,8.0
951,648782,13.0
952,649193,9.0
953,649730,7.0
954,650560,20.0
955,651160,11.0
956,651792,6.0
957,652316,6.0
958,652780,10.0
959,653284,6.0
960,654482,14.0
961,655241,12.0
962,655670,7.0
963,656179,6.0
964,657164,23.0
965,657696,4.0
966,659029,19.0
967,659714,14.0
968,660700,21.0
969,661072,6.0
970,661710,7.0
971,662623,20.0
972,663438,13.0
973,664086,8.0
974,664882,12.0
975,665621,13.0
976,666409,13.0
977,667135,14.0
978,668064,12.0
979,669049,16.0
980,669828,15.0
981,670165,6.0
982,670830,8.0
983,671642,14.0
984,672325,8.0
985,673364,17.0
986,673867,8.0
987,674305,5.0
988,674891,7.0
989,675863,14.0
990,676660,14.0
991,677283,10.0
992,677930,8.0
993,678706,13.0
994,679934,22.0
995,680546,6.0
996,681340,13.0
997,682040,10.0
998,682671,10.0
999,683601,15.0
1000,684441,17.0
1001,684851,4.0
1002,685358,8.0
1003,685956,5.0
1004,686827,17.0
1005,687491,11.0
1006,688443,14.0
1007,688978,6.0
1008,689930,17.0
1009,690509,10.0
1010,690898,6.0
1011,691554,11.0
1012,692269,12.0
1013,693170,16.0
1014,694239,24.0
1015,694895,10.0
1016,695836,14.0
1017,696417,8.0
1018,697166,6.0
1019,698138,14.0
1020,698766,8.0
1021,699455,8.0
1022,700058,8.0
1023,701304,14.0
1024,702154,17.0
1025,703138,18.0
1026,703807,13.0
1027,704765,18.0
1028,705595,15.0
1029,706417,10.0
1030,707128,11.0
1031,707952,14.0
1032,708612,7.0
1033,709232,11.0
1034,710089,14.0
1035,710852,15.0
1036,711761,15.0
1037,712450,9.0
1038,713093,8.0
1039,713889,13.0
1040,714258,5.0
1041,714871,11.0
1042,715622,10.0
1043,716645,17.0
1044,717732,17.0
1045,718778,14.0
1046,719438,11.0
1047,720367,12.0
1048,720987,12.0
1049,721472,6.0
1050,722696,19.0
1051,723447,9.0
1052,724037,8.0
1053,724573,5.0
1054,725525,14.0
1055,725899,4.0
1056,726786,15.0
1057,727504,9.0
1058,727925,4.0
1059,728680,11.0
1060,729490,14.0
1061,730513,19.0
1062,731233,16.0
1063,732085,13.0
1064,732582,5.0
1065,733043,11.0
1066,733502,8.0
1067,734603,16.0
1068,735287,9.0
1069,736010,8.0
1070,736549,8.0
1071,736926,9.0
1072,737466,6.0
1073,738115,7.0
1074,738887,9.0
1075,739446,6.0
1076,740127,10.0
1077,740847,10.0
1078,741527,10.0
1079,742180,9.0
1080,742557,6.0
1081,743197,13.0
1082,743699,4.0
1083,744982,23.0
1084,745352,4.0
1085,746124,10.0
1086,746638,8.0
1087,747090,7.0
1088,747451,3.0
1089,748441,15.0
1090,749161,12.0
1091,749830,8.0
1092,750739,16.0
1093,751371,8.0
1094,751957,6.0
1095,752655,7.0
1096,753092,5.0
1097,753992,15.0
1098,755193,25.0
1099,755597,6.0
1100,755985,10.0
1101,756749,10.0
1102,757429,10.0
1103,758025,10.0
1104,758694,7.0
1105,759367,8.0
1106,760279,12.0
1107,760913,11.0
1108,761697,11.0
1109,762648,12.0
1110,763142,4.0
1111,763957,11.0
1112,764552,9.0
1113,765087,10.0
1114,765608,8.0
1115,766702,19.0
1116,767375,6.0
1117,767971,12.0
1118,768486,7.0
1119,769377,17.0
1120,769757,6.0
1121,770403,10.0
1122,771251,13.0
1123,771845,8.0
1124,772813,16.0
1125,773358,9.0
1126,773863,5.0
1127,774846,20.0
1128,775460,9.0
1129,776084,9.0
1130,776647,9.0
1131,777056,6.0
1132,777811,12.0
1133,778222,5.0
1134,778674,6.0
1135,779303,8.0
1136,780948,40.0
1137,781888,23.0
1138,782621,7.0
1139,783120,7.0
1140,784108,16.0
1141,784868,12.0
1142,785665,13.0
1143,786625,15.0
1144,787820,17.0
1145,789197,22.0
1146,789860,11.0
1147,790662,12.0
1148,791218,7.0
1149,792688,27.0
1150,793543,14.0
1151,794428,18.0
1152,794799,4.0
1153,795624,12.0
1154,796415,12.0
1155,797120,12.0
1156,797917,12.0
1157,798320,7.0
1158,798930,7.0
1159,799547,9.0
1160,800349,16.0
1161,800753,6.0
1162,801302,6.0
1163,801825,8.0
1164,802362,9.0
1165,802869,9.0
1166,803791,16.0
1167,804306,7.0
1168,804707,4.0
1169,805379,11.0
1170,806387,15.0
1171,807008,8.0
1172,807636,7.0
1173,808127,4.0
1174,808787,10.0
1175,809423,12.0
1176,810357,17.0
1177,811295,19.0
1178,811957,9.0
1179,812512,8.0
1180,813452,15.0
1181,814231,9.0
1182,815045,15.0
1183,815653,6.0
1184,816425,9.0
1185,817196,12.0
1186,817984,10.0
1187,818431,5.0
1188,819188,11.0
1189,819924,14.0
1190,820680,8.0
1191,821516,14.0
1192,822139,7.0
1193,822676,9.0
1194,823465,10.0
1195,824240,12.0
1196,825093,16.0
1197,825730,7.0
1198,826593,12.0
1199,827266,9.0
1200,828085,11.0
1201,828745,8.0
1202,829363,9.0
1203,829966,10.0
1204,830965,15.0
1205,831679,12.0
1206,832390,9.0
1207,833173,12.0
1208,834090,20.0
1209,834729,11.0
1210,835787,21.0
1211,836498,12.0
1212,837272,11.0
1213,838325,13.0
1214,839110,12.0
1215,839606,9.0
1216,840215,12.0
1217,841022,13.0
1218,841934,17.0
1219,842486,7.0
1220,842857,6.0
1221,843524,7.0
1222,844142,6.0
1223,845118,12.0
1224,846052,20.0
1225,846721,9.0
1226,847354,12.0
1227,847745,4.0
1228,848650,15.0
1229,849664,14.0
1230,850472,12.0
1231,850840,5.0
1232,851743,17.0
1233,852420,12.0
1234,853244,12.0
1235,854089,13.0
1236,854609,8.0
1237,855277,11.0
1238,856085,12.0
1239,856507,7.0
1240,856890,5.0
1241,857745,18.0
1242,858515,10.0
1243,859615,22.0
1244,860236,8.0
1245,860879,9.0
1246,861784,21.0
1247,862662,14.0
1248,863043,7.0
1249,863614,7.0
1250,864012,9.0
1251,864673,10.0
1252,865333,11.0
1253,865888,9.0
1254,866392,9.0
1255,867194,11.0
1256,867691,6.0
1257,868357,10.0
1258,869192,12.0
1259,869805,10.0
1260,870174,5.0
1261,870791,9.0
1262,871417,8.0
1263,872071,14.0
1264,872889,12.0
1265,873677,13.0
1266,874479,9.0
1267,875091,8.0
1268,875887,17.0
1269,876570,10.0
1270,877106,7.0
1271,877752,7.0
1272,878140,4.0
1273,878769,8.0
1274,879361,6.0
1275,879884,10.0
1276,880725,16.0
1277,881309,4.0
1278,881997,10.0
1279,882678,12.0
1280,883346,8.0
1281,883998,10.0
1282,884495,7.0
1283,885169,13.0
1284,886370,23.0
1285,887135,11.0
1286,887776,6.0
1287,888291,7.0
1288,888940,8.0
1289,889571,9.0
1290,889959,9.0
1291,890350,5.0
1292,891267,16.0
1293,892002,13.0
1294,892703,8.0
1295,893220,6.0
1296,894283,17.0
1297,894835,6.0
1298,895468,10.0
1299,896213,10.0
1300,897106,19.0
1301,897867,14.0
1302,898852,15.0
1303,899714,12.0
1304,900345,12.0
1305,901412,13.0
1306,902325,16.0
1307,902931,9.0
1308,903463,7.0
1309,904110,10.0
1310,904509,8.0
1311,905286,12.0
1312,906214,21.0
1313,906583,5.0
1314,907112,12.0
1315,908094,17.0
1316,908872,10.0
1317,909603,12.0
1318,910661,21.0
1319,911901,17.0
1320,912838,16.0
1321,913677,17.0
1322,914892,20.0
1323,915351,10.0
1324,916524,13.0
1325,917390,11.0
1326,917943,7.0
1327,918591,10.0
1328,919182,8.0
1329,919783,9.0
1330,920329,8.0
1331,920958,12.0
1332,921395,4.0
1333,922025,9.0
1334,922681,11.0
1335,923451,11.0
1336,924183,11.0
1337,924938,12.0
1338,925516,6.0
1339,926329,12.0
1340,926765,8.0
1341,927446,9.0
1342,927912,7.0
1343,928421,5.0
1344,929031,9.0
1345,930193,20.0
1346,930867,10.0
1347,931357,8.0
1348,932222,13.0
1349,932841,7.0
1350,933398,11.0
1351,934234,14.0
1352,934971,11.0
1353,935344,3.0
1354,935808,8.0
1355,936211,8.0
1356,937002,12.0
1357,937814,13.0
1358,938805,20.0
1359,939614,13.0
1360,940415,12.0
1361,941203,10.0
1362,941639,2.0
1363,942353,10.0
1364,942965,11.0
1365,943919,15.0
1366,944860,18.0
1367,945603,13.0
1368,946630,16.0
1369,947308,8.0
1370,947890,9.0
1371,948811,14.0
1372,949654,13.0
1373,950049,8.0
1374,950494,5.0
1375,951239,10.0
1376,951664,5.0
1377,952347,7.0
1378,953467,19.0
1379,954646,18.0
1380,955271,10.0
1381,955658,5.0
1382,956427,12.0
1383,957182,8.0
1384,957980,16.0
1385,958488,8.0
1386,959041,8.0
1387,959837,12.0
1388,960610,17.0
1389,961369,10.0
1390,961764,7.0
1391,962173,6.0
1392,962915,11.0
1393,963697,12.0
1394,964343,7.0
1395,965283,18.0
1396,965910,9.0
1397,966785,16.0
1398,967329,4.0
1399,968041,14.0
1400,969986,40.0
1401,970398,5.0
1402,971205,16.0
1403,971726,8.0
1404,972889,22.0
1405,973661,11.0
1406,974242,9.0
1407,974839,10.0
1408,975456,5.0
1409,976314,12.0
1410,977020,7.0
1411,977647,12.0
1412,978581,12.0
1413,979076,6.0
1414,979541,6.0
1415,980283,17.0
1416,981005,13.0
1417,981736,12.0
1418,982220,5.0
1419,983289,23.0
1420,983818,10.0
1421,984766,15.0
1422,985308,9.0
1423,985978,8.0
1424,986888,19.0
1425,987657,10.0
1426,988826,28.0
1427,989671,12.0
1428,990125,6.0
1429,990910,11.0
1430,992135,26.0
1431,992908,10.0
1432,993767,15.0
1433,994638,13.0
1434,995319,10.0
1435,995848,6.0
1436,997317,15.0
1437,997846,11.0
1438,998222,9.0
1439,998859,8.0
1440,999498,8.0
1441,1000278,11.0
1442,1001290,18.0
1443,1001944,10.0
1444,1002439,8.0
1445,1002822,4.0
1446,1003598,12.0
1447,1004178,12.0
1448,1004986,17.0
1449,1005824,13.0
1450,1006343,9.0
1451,1007444,18.0
1452,1008272,15.0
1453,1008844,11.0
1454,1009287,9.0
1455,1009953,9.0
1456,1010588,9.0
1457,1011084,6.0
1458,1011520,5.0
1459,1012898,26.0
1460,1013487,9.0
1461,1013930,6.0
1462,1014439,7.0
1463,1014966,6.0
1464,1015738,11.0
1465,1016543,12.0
1466,1017044,9.0
1467,1017936,18.0
1468,1018454,8.0
1469,1019519,23.0
1470,1020602,22.0
1471,1021200,10.0
1472,1021842,8.0
1473,1022738,21.0
1474,1023373,10.0
1475,1023884,7.0
1476,1024553,10.0
1477,1025400,12.0
1478,1025972,8.0
1479,1026808,15.0
1480,1027352,10.0
1481,1028136,11.0
1482,1028958,13.0
1483,1029520,6.0
1484,1030352,12.0
1485,1030943,5.0
1486,1031785,17.0
1487,1032800,14.0
1488,1033171,7.0
1489,1033834,11.0
1490,1034980,14.0
1491,1036339,24.0
1492,1037262,15.0
