episode,steps,reward
1486,1065367,21.0
1487,1066463,25.0
1488,1067444,19.0
1489,1068451,21.0
1490,1069433,17.0
1491,1070497,23.0
1492,1071297,16.0
1493,1071942,8.0
1494,1072743,13.0
1495,1073664,21.0
1496,1074652,26.0
1497,1075527,20.0
1498,1076476,20.0
1499,1077424,17.0
1500,1078127,13.0
1501,1078787,13.0
1502,1079628,20.0
1503,1080522,22.0
1504,1081336,22.0
1505,1081681,6.0
1506,1082575,18.0
1507,1083122,9.0
1508,1083997,27.0
1509,1084926,19.0
1510,1085865,19.0
1511,1086628,15.0
1512,1087402,8.0
1513,1087845,5.0
1514,1088502,11.0
1515,1089166,13.0
1516,1089825,14.0
1517,1090441,8.0
1518,1091112,11.0
1519,1091717,9.0
1520,1092443,13.0
1521,1093461,22.0
1522,1094235,17.0
1523,1095212,25.0
1524,1095839,18.0
1525,1096619,19.0
1526,1097119,7.0
1527,1098107,21.0
1528,1098735,14.0
1529,1099257,10.0
1530,1100004,16.0
1531,1100616,13.0
1532,1101944,19.0
1533,1102858,14.0
1534,1103538,11.0
1535,1104584,19.0
1536,1105094,12.0
1537,1105975,19.0
1538,1106517,11.0
1539,1107236,8.0
1540,1108272,19.0
1541,1109187,17.0
1542,1109875,14.0
1543,1110843,28.0
1544,1111889,18.0
1545,1112765,25.0
1546,1113620,17.0
1547,1114432,14.0
1548,1115004,10.0
1549,1115846,18.0
1550,1116332,8.0
1551,1116984,15.0
1552,1117761,13.0
1553,1118585,19.0
1554,1119629,21.0
1555,1120579,20.0
1556,1121391,17.0
1557,1122214,16.0
1558,1123245,25.0
1559,1123973,12.0
1560,1124966,19.0
1561,1126032,22.0
1562,1126738,11.0
1563,1127530,12.0
1564,1128065,7.0
1565,1128941,14.0
1566,1129880,26.0
1567,1130793,17.0
1568,1131835,19.0
1569,1132551,9.0
1570,1132881,5.0
1571,1133533,12.0
1572,1134504,30.0
1573,1135283,15.0
1574,1135947,14.0
1575,1136642,18.0
1576,1137311,15.0
1577,1138176,8.0
1578,1138836,15.0
1579,1139581,15.0
1580,1140357,17.0
1581,1141086,19.0
1582,1141752,12.0
1583,1142758,17.0
1584,1143402,14.0
1585,1143777,6.0
1586,1144745,21.0
1587,1145258,8.0
1588,1146059,15.0
1589,1146939,18.0
1590,1147683,11.0
1591,1148493,18.0
1592,1149234,15.0
1593,1149865,12.0
1594,1150815,23.0
1595,1151809,21.0
1596,1152568,16.0
1597,1153606,16.0
1598,1154268,19.0
1599,1154926,11.0
1600,1155897,30.0
1601,1156682,18.0
1602,1157621,19.0
1603,1158331,16.0
1604,1159245,19.0
1605,1159753,8.0
1606,1160510,15.0
1607,1161410,23.0
1608,1162069,15.0
1609,1162738,16.0
1610,1163731,17.0
1611,1164525,14.0
1612,1165465,11.0
1613,1166171,19.0
1614,1167179,18.0
1615,1167713,9.0
1616,1168485,13.0
1617,1169975,26.0
1618,1170864,21.0
1619,1171798,22.0
1620,1172613,16.0
1621,1174001,16.0
1622,1174974,24.0
1623,1175732,14.0
1624,1176599,26.0
1625,1177190,8.0
1626,1178092,12.0
1627,1178498,7.0
1628,1179346,15.0
1629,1179929,11.0
1630,1180888,23.0
1631,1181604,8.0
1632,1182702,15.0
1633,1183557,13.0
1634,1184562,18.0
1635,1185311,15.0
1636,1185983,17.0
1637,1186718,16.0
1638,1187399,10.0
1639,1188332,18.0
1640,1188817,10.0
1641,1189558,19.0
1642,1190580,26.0
1643,1191248,10.0
1644,1192303,21.0
1645,1193106,15.0
1646,1194122,18.0
1647,1195295,21.0
1648,1195945,14.0
1649,1196749,17.0
1650,1197741,19.0
1651,1198699,21.0
1652,1199798,19.0
1653,1200514,7.0
1654,1201542,12.0
1655,1202244,15.0
1656,1202884,10.0
1657,1203762,20.0
1658,1204686,18.0
1659,1205772,20.0
1660,1206302,10.0
1661,1207172,16.0
1662,1207937,19.0
1663,1208804,21.0
1664,1209834,19.0
1665,1210912,25.0
1666,1211980,24.0
1667,1213005,21.0
1668,1214211,25.0
1669,1214723,11.0
1670,1215513,16.0
1671,1216281,12.0
1672,1217354,21.0
1673,1218483,23.0
1674,1218906,7.0
1675,1219424,12.0
1676,1220147,15.0
1677,1220822,15.0
1678,1221531,15.0
1679,1222463,21.0
1680,1223747,27.0
1681,1224736,20.0
1682,1225560,17.0
1683,1226728,21.0
1684,1227122,7.0
1685,1227929,10.0
1686,1228866,12.0
1687,1229757,21.0
1688,1230458,14.0
1689,1231246,18.0
1690,1232018,12.0
1691,1233192,29.0
1692,1234015,18.0
1693,1235205,26.0
1694,1236181,25.0
1695,1237427,23.0
1696,1238081,12.0
1697,1238892,15.0
1698,1239964,26.0
1699,1240758,13.0
1700,1241400,11.0
1701,1242369,19.0
1702,1243252,18.0
1703,1244171,23.0
1704,1244703,9.0
1705,1246030,18.0
1706,1246988,21.0
1707,1247990,21.0
1708,1248861,18.0
1709,1249808,17.0
1710,1250929,24.0
1711,1251725,9.0
1712,1252501,13.0
1713,1253258,14.0
1714,1254033,20.0
1715,1254635,12.0
1716,1255655,15.0
1717,1256700,19.0
1718,1257623,20.0
1719,1258662,16.0
1720,1259840,22.0
1721,1260494,12.0
1722,1261222,17.0
1723,1261909,15.0
1724,1262835,24.0
1725,1263567,14.0
1726,1264375,15.0
1727,1265036,13.0
1728,1265970,18.0
1729,1266927,23.0
1730,1267686,17.0
1731,1268942,34.0
1732,1269573,12.0
1733,1270249,14.0
1734,1271016,18.0
1735,1271919,20.0
1736,1272578,14.0
1737,1273292,15.0
1738,1273930,10.0
1739,1275110,29.0
1740,1275889,19.0
1741,1277165,17.0
1742,1278021,13.0
1743,1279070,21.0
1744,1280107,20.0
1745,1280752,17.0
1746,1281874,25.0
1747,1282828,18.0
1748,1283840,20.0
1749,1284284,3.0
1750,1285084,14.0
1751,1285810,17.0
1752,1286839,16.0
1753,1287383,6.0
1754,1287899,4.0
1755,1288579,16.0
1756,1289454,22.0
1757,1290520,23.0
1758,1291094,11.0
1759,1291963,20.0
1760,1293167,22.0
1761,1293826,14.0
1762,1294634,15.0
1763,1295593,21.0
1764,1296499,19.0
1765,1297379,20.0
1766,1298245,16.0
1767,1299168,22.0
1768,1299795,11.0
1769,1300895,23.0
1770,1301868,21.0
1771,1302571,14.0
1772,1303446,18.0
1773,1303925,6.0
1774,1304690,18.0
1775,1305387,11.0
1776,1305953,11.0
1777,1307374,30.0
1778,1308288,24.0
1779,1308856,9.0
1780,1309545,10.0
1781,1310377,16.0
1782,1311169,14.0
1783,1311562,4.0
1784,1312156,7.0
1785,1312837,14.0
1786,1313781,20.0
1787,1314419,11.0
1788,1315175,18.0
1789,1315995,20.0
1790,1316781,13.0
1791,1317794,26.0
1792,1318742,28.0
1793,1319326,14.0
1794,1320414,26.0
1795,1321444,24.0
1796,1322255,15.0
1797,1323309,19.0
1798,1324030,15.0
1799,1325048,18.0
1800,1326006,16.0
1801,1326908,21.0
1802,1327896,18.0
1803,1328894,17.0
1804,1329440,11.0
1805,1330726,27.0
1806,1331834,20.0
1807,1332331,8.0
1808,1333231,22.0
1809,1333830,9.0
1810,1334745,19.0
1811,1335841,21.0
1812,1336676,20.0
1813,1337240,9.0
1814,1338416,31.0
1815,1339319,24.0
1816,1340360,20.0
1817,1341428,23.0
1818,1342123,16.0
1819,1343299,23.0
1820,1344172,18.0
1821,1344919,17.0
1822,1346092,20.0
1823,1347081,23.0
1824,1348140,20.0
1825,1348736,10.0
1826,1349632,19.0
1827,1350311,18.0
1828,1351410,34.0
1829,1352140,18.0
1830,1352891,15.0
1831,1353850,22.0
1832,1355072,25.0
1833,1356241,27.0
1834,1357180,23.0
1835,1357937,16.0
1836,1358791,20.0
1837,1360342,27.0
1838,1361395,30.0
1839,1362197,20.0
1840,1363170,22.0
1841,1364318,22.0
1842,1365335,22.0
1843,1365932,9.0
1844,1366564,14.0
1845,1367871,22.0
1846,1368780,19.0
1847,1369455,11.0
1848,1370410,22.0
1849,1371033,11.0
1850,1371860,18.0
1851,1372362,12.0
1852,1373188,16.0
1853,1373716,13.0
1854,1374495,19.0
1855,1375452,20.0
1856,1376452,19.0
1857,1377549,25.0
1858,1378084,13.0
1859,1379197,27.0
1860,1379885,12.0
1861,1380564,12.0
1862,1381497,23.0
1863,1382151,15.0
1864,1382599,7.0
1865,1383545,18.0
1866,1384609,26.0
1867,1385599,23.0
1868,1386406,20.0
1869,1386931,9.0
1870,1387624,13.0
1871,1388273,11.0
1872,1389009,18.0
1873,1389649,13.0
1874,1390315,15.0
1875,1390927,9.0
1876,1391810,22.0
1877,1392385,9.0
1878,1393208,18.0
1879,1393564,4.0
1880,1394202,16.0
1881,1394933,15.0
1882,1395505,10.0
1883,1396065,13.0
1884,1396896,18.0
1885,1397641,19.0
1886,1398522,22.0
1887,1399577,18.0
1888,1400142,9.0
1889,1401070,22.0
1890,1401556,9.0
1891,1402228,12.0
1892,1403207,23.0
1893,1404083,22.0
1894,1405228,31.0
1895,1406001,16.0
1896,1406729,12.0
1897,1407081,6.0
1898,1407971,26.0
1899,1408766,19.0
1900,1409671,24.0
1901,1410381,10.0
1902,1411285,19.0
1903,1412184,22.0
1904,1412946,16.0
1905,1413920,24.0
1906,1414667,16.0
1907,1415913,33.0
1908,1416589,14.0
1909,1417386,19.0
1910,1418184,22.0
1911,1418984,24.0
1912,1419403,6.0
1913,1420088,13.0
1914,1420698,8.0
1915,1421330,13.0
1916,1422163,21.0
1917,1422808,15.0
1918,1423303,7.0
1919,1423856,12.0
1920,1424667,21.0
1921,1425524,23.0
1922,1426406,19.0
1923,1427299,24.0
1924,1428305,15.0
1925,1429189,22.0
1926,1429971,15.0
1927,1430770,16.0
1928,1431412,12.0
1929,1432333,25.0
1930,1433275,23.0
1931,1433917,14.0
1932,1434962,25.0
1933,1435857,27.0
1934,1436507,12.0
1935,1437417,21.0
1936,1438277,23.0
1937,1439041,19.0
1938,1440146,29.0
1939,1440780,11.0
1940,1441354,13.0
1941,1442250,15.0
1942,1443199,19.0
1943,1444154,22.0
1944,1444980,20.0
1945,1446263,25.0
1946,1447242,21.0
1947,1448298,21.0
1948,1449159,20.0
1949,1449960,10.0
1950,1450525,9.0
1951,1451234,17.0
1952,1452049,20.0
1953,1452732,14.0
1954,1453593,11.0
1955,1454752,23.0
1956,1455496,12.0
1957,1456171,13.0
1958,1456955,14.0
1959,1458075,24.0
1960,1458892,17.0
1961,1460005,26.0
1962,1461205,29.0
1963,1462094,21.0
1964,1462994,21.0
1965,1463846,21.0
1966,1464788,24.0
1967,1466070,30.0
1968,1466475,10.0
1969,1467391,20.0
1970,1468257,22.0
1971,1468929,15.0
1972,1469879,22.0
1973,1470483,7.0
1974,1471735,28.0
1975,1472608,21.0
1976,1473474,19.0
1977,1474549,22.0
1978,1475604,20.0
1979,1476118,12.0
1980,1476751,14.0
1981,1477801,26.0
1982,1478366,8.0
1983,1479180,26.0
1984,1479845,15.0
1985,1480624,23.0
1986,1481342,16.0
1987,1481966,10.0
1988,1482867,22.0
1989,1483621,14.0
1990,1484238,12.0
1991,1484914,15.0
1992,1485825,20.0
1993,1486204,4.0
1994,1487063,22.0
1995,1487901,15.0
1996,1488728,20.0
1997,1490059,24.0
1998,1491164,29.0
1999,1491698,8.0
2000,1492468,20.0
2001,1493214,15.0
2002,1493723,10.0
2003,1494630,16.0
2004,1495284,13.0
2005,1495733,5.0
2006,1496650,22.0
2007,1497052,5.0
2008,1498254,28.0
2009,1499391,24.0
2010,1499872,9.0
2011,1500602,16.0
2012,1501732,24.0
2013,1502745,28.0
2014,1503249,10.0
2015,1504209,25.0
2016,1504889,17.0
2017,1506112,27.0
2018,1506821,16.0
2019,1507733,17.0
2020,1508235,8.0
2021,1508869,14.0
2022,1509771,20.0
2023,1510369,13.0
2024,1511026,12.0
2025,1511948,24.0
2026,1512626,16.0
2027,1513473,20.0
2028,1514600,26.0
2029,1515096,8.0
2030,1515744,14.0
2031,1516412,14.0
2032,1517204,16.0
2033,1518008,24.0
2034,1519084,27.0
2035,1519705,12.0
2036,1520521,17.0
2037,1521404,24.0
2038,1522712,31.0
2039,1523621,23.0
2040,1524087,10.0
2041,1524874,15.0
2042,1525604,15.0
2043,1526324,17.0
2044,1527739,32.0
2045,1528393,9.0
2046,1529136,19.0
2047,1529774,15.0
2048,1530847,27.0
2049,1531357,7.0
2050,1532298,20.0
2051,1533035,19.0
2052,1533776,11.0
2053,1534880,29.0
2054,1535517,16.0
2055,1536325,18.0
2056,1537511,29.0
2057,1538439,22.0
2058,1539448,24.0
2059,1540881,29.0
2060,1541712,18.0
2061,1542580,18.0
2062,1543866,34.0
2063,1545032,26.0
2064,1545720,16.0
2065,1546839,21.0
2066,1548085,24.0
2067,1548717,12.0
2068,1549581,19.0
2069,1550232,15.0
2070,1551069,17.0
2071,1551981,21.0
2072,1552482,9.0
2073,1553365,16.0
2074,1554126,15.0
2075,1554919,20.0
2076,1555672,15.0
2077,1556073,7.0
2078,1556572,13.0
2079,1557315,15.0
2080,1558031,12.0
2081,1558862,22.0
2082,1559863,23.0
2083,1560772,26.0
2084,1561825,24.0
2085,1562881,24.0
2086,1563668,21.0
2087,1564514,23.0
2088,1565805,29.0
2089,1566442,10.0
2090,1567397,21.0
2091,1568325,27.0
2092,1569232,21.0
2093,1570221,24.0
2094,1570979,19.0
2095,1572006,14.0
2096,1572688,13.0
2097,1573682,25.0
2098,1574285,11.0
2099,1575074,19.0
2100,1576173,24.0
2101,1576690,11.0
2102,1577825,31.0
2103,1578676,23.0
2104,1579354,14.0
2105,1580308,25.0
2106,1581111,12.0
2107,1582038,15.0
2108,1582806,13.0
2109,1584013,34.0
2110,1584726,11.0
2111,1585947,16.0
2112,1586649,15.0
2113,1587776,26.0
2114,1588494,12.0
2115,1589480,28.0
2116,1590066,12.0
2117,1591024,24.0
2118,1591956,15.0
2119,1592975,27.0
2120,1593883,19.0
2121,1594941,26.0
2122,1595535,8.0
2123,1596182,13.0
2124,1596865,14.0
2125,1597521,13.0
2126,1598920,34.0
2127,1599544,7.0
2128,1600328,20.0
2129,1601141,18.0
2130,1602003,20.0
2131,1602608,17.0
2132,1603515,19.0
2133,1604632,26.0
2134,1605342,13.0
2135,1606257,21.0
2136,1607552,23.0
2137,1608420,22.0
2138,1608798,7.0
2139,1609478,12.0
2140,1610149,17.0
2141,1610842,16.0
2142,1611865,26.0
2143,1612926,22.0
2144,1613798,16.0
2145,1614925,23.0
2146,1615871,26.0
2147,1616856,18.0
2148,1617728,26.0
2149,1618867,28.0
2150,1619493,12.0
2151,1620536,20.0
2152,1621275,14.0
2153,1621950,14.0
2154,1623194,28.0
2155,1624018,16.0
2156,1624819,17.0
2157,1625200,7.0
2158,1626085,18.0
2159,1626848,15.0
2160,1627890,25.0
2161,1628863,24.0
2162,1629755,24.0
2163,1630703,21.0
2164,1631605,22.0
2165,1632754,31.0
2166,1633674,14.0
2167,1634363,14.0
2168,1635493,24.0
2169,1636327,18.0
2170,1637645,29.0
2171,1638240,8.0
2172,1639365,25.0
2173,1640268,28.0
2174,1641036,19.0
2175,1641542,11.0
2176,1642062,11.0
2177,1643002,22.0
2178,1643913,26.0
2179,1644650,14.0
2180,1645601,22.0
2181,1646329,14.0
2182,1647299,18.0
2183,1648139,17.0
2184,1648987,17.0
2185,1649883,21.0
2186,1650866,27.0
2187,1651930,20.0
2188,1652786,23.0
2189,1653440,12.0
2190,1653908,7.0
2191,1654808,25.0
2192,1655564,19.0
2193,1656417,13.0
2194,1657337,18.0
2195,1658164,24.0
2196,1659218,25.0
2197,1660008,20.0
2198,1660749,18.0
2199,1661807,25.0
2200,1662703,23.0
2201,1663773,26.0
2202,1664636,28.0
2203,1665181,12.0
2204,1666228,31.0
2205,1666732,9.0
2206,1667194,9.0
2207,1668282,20.0
2208,1669127,21.0
2209,1669768,16.0
2210,1670496,17.0
2211,1671452,19.0
2212,1672284,16.0
2213,1673265,28.0
2214,1674276,28.0
2215,1674827,12.0
2216,1675377,14.0
2217,1676058,10.0
2218,1676557,12.0
2219,1677713,30.0
2220,1678640,15.0
2221,1679652,22.0
2222,1680794,25.0
2223,1681717,18.0
2224,1682699,22.0
2225,1683583,20.0
2226,1684299,18.0
2227,1685298,22.0
2228,1686258,23.0
2229,1687174,14.0
2230,1687977,17.0
2231,1688609,11.0
2232,1689608,22.0
2233,1690230,15.0
2234,1691158,26.0
2235,1692114,23.0
2236,1692698,12.0
2237,1693465,19.0
2238,1694298,15.0
2239,1695241,29.0
2240,1696318,22.0
2241,1697317,21.0
2242,1698245,21.0
2243,1699225,23.0
2244,1700157,23.0
2245,1700766,14.0
2246,1701941,30.0
2247,1703022,29.0
2248,1703837,20.0
2249,1704818,22.0
2250,1705915,26.0
2251,1706857,29.0
2252,1707449,13.0
2253,1708420,19.0
2254,1709021,17.0
2255,1709852,22.0
2256,1710664,19.0
2257,1711619,22.0
2258,1712851,27.0
2259,1713946,29.0
2260,1714998,26.0
2261,1716358,25.0
2262,1717094,18.0
2263,1717873,20.0
2264,1718645,19.0
2265,1719722,31.0
2266,1720555,18.0
2267,1721941,32.0
2268,1723317,31.0
2269,1724495,25.0
2270,1725483,20.0
2271,1726133,11.0
2272,1726982,22.0
2273,1727934,25.0
2274,1728774,19.0
2275,1729736,27.0
2276,1730634,23.0
2277,1731417,26.0
2278,1732286,22.0
2279,1733211,25.0
2280,1733686,8.0
2281,1734760,25.0
2282,1735446,14.0
2283,1735931,11.0
2284,1737190,27.0
2285,1737960,18.0
2286,1738823,19.0
2287,1739922,21.0
2288,1740691,18.0
2289,1741305,9.0
2290,1741935,13.0
2291,1742709,14.0
2292,1743501,19.0
2293,1744162,14.0
2294,1745243,29.0
2295,1745963,19.0
2296,1747551,34.0
2297,1747880,4.0
2298,1748300,4.0
2299,1749011,13.0
2300,1749812,17.0
2301,1750467,13.0
2302,1751392,17.0
2303,1752193,20.0
2304,1752567,5.0
2305,1752895,3.0
2306,1753665,15.0
2307,1754569,18.0
2308,1755461,25.0
2309,1756464,22.0
2310,1757307,14.0
2311,1757979,15.0
2312,1758633,13.0
2313,1758967,5.0
2314,1760177,33.0
2315,1760838,15.0
2316,1761724,24.0
2317,1762641,25.0
2318,1763564,28.0
2319,1764360,19.0
2320,1764871,13.0
2321,1765828,20.0
2322,1767007,21.0
2323,1767997,23.0
2324,1768663,12.0
2325,1770262,31.0
2326,1771148,21.0
2327,1771812,16.0
2328,1772864,18.0
2329,1773923,30.0
2330,1774739,21.0
2331,1775502,18.0
2332,1776291,15.0
2333,1776841,9.0
2334,1778082,32.0
2335,1779158,26.0
2336,1780179,21.0
2337,1781224,27.0
2338,1782130,22.0
2339,1783082,19.0
2340,1784041,23.0
2341,1785004,18.0
2342,1785955,24.0
2343,1786451,7.0
2344,1787877,34.0
2345,1789115,23.0
2346,1789975,21.0
2347,1790826,16.0
2348,1791988,29.0
2349,1792986,15.0
2350,1794069,24.0
2351,1794625,8.0
2352,1795663,19.0
2353,1796606,22.0
2354,1797525,21.0
2355,1798478,20.0
2356,1799452,20.0
2357,1800368,26.0
2358,1801620,28.0
2359,1802516,22.0
2360,1802907,7.0
2361,1803529,15.0
2362,1804736,26.0
2363,1805817,32.0
2364,1806467,15.0
2365,1807139,20.0
2366,1807902,18.0
2367,1808714,24.0
2368,1809531,22.0
2369,1810435,27.0
2370,1811295,16.0
2371,1812399,26.0
2372,1813145,24.0
2373,1813963,20.0
2374,1814844,20.0
2375,1815620,21.0
2376,1816558,21.0
2377,1817253,17.0
2378,1818031,23.0
2379,1818772,18.0
2380,1819287,3.0
2381,1820134,18.0
2382,1821005,23.0
2383,1821677,14.0
2384,1822315,13.0
2385,1823427,33.0
2386,1824228,18.0
2387,1825054,17.0
2388,1826425,29.0
2389,1826903,6.0
2390,1828060,22.0
2391,1829095,27.0
2392,1830204,32.0
2393,1830683,10.0
2394,1832196,39.0
2395,1833056,21.0
2396,1833917,21.0
2397,1834716,18.0
2398,1835627,22.0
2399,1836539,17.0
2400,1837383,22.0
2401,1837763,6.0
2402,1838756,21.0
2403,1839718,25.0
2404,1840642,20.0
2405,1841476,21.0
2406,1842532,21.0
2407,1843063,8.0
2408,1843584,10.0
2409,1844929,29.0
2410,1845591,13.0
2411,1846297,10.0
2412,1847167,20.0
2413,1848140,25.0
2414,1849364,30.0
2415,1849963,16.0
2416,1850630,8.0
2417,1851351,19.0
2418,1852279,19.0
2419,1853125,16.0
2420,1853899,17.0
2421,1854658,19.0
2422,1855644,25.0
2423,1856238,9.0
2424,1856859,15.0
2425,1857577,12.0
2426,1858261,9.0
2427,1858907,11.0
2428,1859628,15.0
2429,1860259,18.0
2430,1860906,13.0
2431,1861878,23.0
2432,1862786,20.0
2433,1863746,18.0
2434,1865098,30.0
2435,1866114,27.0
2436,1866950,15.0
2437,1867906,16.0
2438,1868420,11.0
2439,1869224,18.0
2440,1870128,27.0
2441,1870956,23.0
2442,1872303,33.0
2443,1873151,16.0
2444,1874133,12.0
2445,1874740,11.0
2446,1875914,30.0
2447,1876824,15.0
2448,1877855,30.0
2449,1878508,16.0
2450,1879835,34.0
2451,1880672,19.0
2452,1881426,21.0
2453,1882062,13.0
2454,1882735,10.0
2455,1883796,25.0
2456,1884712,22.0
2457,1885300,15.0
2458,1886126,12.0
2459,1886678,11.0
2460,1887578,21.0
2461,1888810,29.0
2462,1889604,20.0
2463,1890369,17.0
2464,1891178,21.0
2465,1892047,18.0
2466,1892892,16.0
2467,1893887,24.0
2468,1894887,25.0
2469,1895373,12.0
2470,1896209,22.0
2471,1897095,23.0
2472,1898655,40.0
2473,1899376,17.0
2474,1900286,27.0
2475,1901090,16.0
2476,1902105,23.0
2477,1903010,26.0
2478,1903512,11.0
2479,1904749,25.0
2480,1905365,16.0
2481,1905748,5.0
2482,1906439,15.0
2483,1907423,26.0
2484,1908325,13.0
2485,1909070,20.0
2486,1909918,19.0
2487,1910449,7.0
2488,1911367,23.0
2489,1911927,10.0
2490,1912910,22.0
2491,1913474,14.0
2492,1913985,6.0
2493,1914611,9.0
2494,1915651,23.0
2495,1916595,21.0
2496,1917342,15.0
2497,1918404,22.0
2498,1919447,24.0
2499,1920370,27.0
2500,1921253,24.0
2501,1922204,21.0
2502,1923158,24.0
2503,1924322,24.0
2504,1925163,23.0
2505,1926168,28.0
2506,1926697,12.0
2507,1927484,18.0
2508,1928357,23.0
2509,1929040,14.0
2510,1930042,20.0
2511,1930664,14.0
2512,1931548,23.0
2513,1932198,9.0
2514,1932785,10.0
2515,1933155,6.0
2516,1933981,17.0
2517,1934663,12.0
2518,1935231,7.0
2519,1936139,17.0
2520,1936978,24.0
2521,1937678,11.0
2522,1938881,32.0
2523,1939846,22.0
2524,1940375,10.0
2525,1941132,18.0
2526,1941763,14.0
2527,1942441,16.0
2528,1942933,11.0
2529,1943728,15.0
2530,1944441,14.0
2531,1945384,16.0
2532,1946266,24.0
2533,1947272,26.0
2534,1948279,23.0
2535,1948666,8.0
2536,1949020,7.0
2537,1949630,10.0
2538,1950929,26.0
2539,1951571,7.0
2540,1952537,28.0
2541,1953493,24.0
2542,1954472,25.0
2543,1955117,15.0
2544,1955849,11.0
2545,1956561,15.0
2546,1957121,8.0
2547,1958125,23.0
2548,1958510,9.0
2549,1959014,10.0
2550,1959508,8.0
2551,1960024,8.0
2552,1960664,13.0
2553,1961251,7.0
2554,1961983,19.0
2555,1962504,8.0
2556,1963440,23.0
2557,1964205,18.0
2558,1964592,9.0
2559,1965562,17.0
2560,1966589,23.0
2561,1966973,7.0
2562,1967971,23.0
2563,1969000,21.0
2564,1970157,24.0
2565,1970810,11.0
2566,1971393,9.0
2567,1971743,5.0
2568,1972265,6.0
2569,1973213,22.0
2570,1973844,9.0
2571,1975313,31.0
2572,1976092,22.0
2573,1976545,9.0
2574,1977735,26.0
2575,1978495,18.0
2576,1979188,16.0
2577,1980391,28.0
2578,1981298,19.0
2579,1981949,16.0
2580,1982426,4.0
2581,1983341,23.0
2582,1984238,26.0
2583,1984908,9.0
2584,1986082,32.0
2585,1986743,16.0
2586,1987600,22.0
2587,1987988,4.0
2588,1988955,23.0
2589,1989960,19.0
2590,1990685,16.0
2591,1992314,32.0
2592,1993194,22.0
2593,1994520,29.0
2594,1995461,21.0
2595,1996527,26.0
2596,1997720,29.0
2597,1998595,23.0
2598,1999512,24.0
2599,2000589,29.0
2600,2001903,32.0
2601,2002990,23.0
2602,2003658,7.0
2603,2004678,28.0
2604,2005357,17.0
2605,2006093,10.0
2606,2006606,10.0
2607,2007414,18.0
2608,2008139,16.0
2609,2009011,26.0
2610,2009667,13.0
2611,2010633,20.0
2612,2011446,17.0
2613,2013151,34.0
2614,2013788,10.0
2615,2014289,7.0
2616,2014857,10.0
2617,2015368,9.0
2618,2016237,17.0
2619,2017213,21.0
2620,2017812,13.0
2621,2018860,16.0
2622,2019358,9.0
2623,2020257,14.0
2624,2020887,13.0
2625,2021823,16.0
2626,2022467,13.0
2627,2023307,25.0
2628,2023949,16.0
2629,2025328,36.0
2630,2026096,18.0
2631,2026731,13.0
2632,2027667,18.0
2633,2028762,20.0
2634,2029656,25.0
2635,2030863,30.0
2636,2031585,10.0
2637,2032308,14.0
2638,2033044,7.0
2639,2033490,10.0
2640,2035103,36.0
2641,2036177,24.0
2642,2036997,21.0
2643,2038270,27.0
2644,2039019,19.0
2645,2039892,24.0
2646,2040388,12.0
2647,2041435,26.0
2648,2043244,39.0
2649,2043881,17.0
2650,2044873,26.0
2651,2045546,12.0
2652,2046198,15.0
2653,2046813,16.0
2654,2047655,19.0
2655,2048531,25.0
2656,2049732,29.0
2657,2050324,14.0
2658,2051339,33.0
2659,2052444,25.0
2660,2053134,13.0
2661,2054477,27.0
2662,2055723,32.0
2663,2056592,22.0
2664,2057236,10.0
2665,2057889,13.0
2666,2058383,10.0
2667,2059146,21.0
2668,2059718,9.0
2669,2061256,31.0
2670,2062188,16.0
2671,2063354,25.0
2672,2063993,6.0
2673,2065552,33.0
2674,2066099,13.0
2675,2067130,24.0
2676,2068230,29.0
2677,2069293,23.0
2678,2069809,14.0
2679,2070443,14.0
2680,2071368,19.0
2681,2071929,9.0
2682,2073212,31.0
2683,2074019,14.0
2684,2074478,9.0
2685,2075110,13.0
2686,2075780,14.0
2687,2076901,25.0
2688,2077619,14.0
2689,2078693,28.0
2690,2079423,11.0
2691,2080405,18.0
2692,2081314,23.0
2693,2082006,14.0
2694,2082801,19.0
2695,2084188,34.0
2696,2085151,26.0
2697,2086176,23.0
2698,2087342,29.0
2699,2088384,26.0
2700,2089047,8.0
2701,2090032,21.0
2702,2090878,18.0
2703,2091748,23.0
2704,2092317,8.0
2705,2092968,12.0
2706,2093969,16.0
2707,2094990,18.0
2708,2095471,7.0
2709,2095886,3.0
2710,2096915,18.0
2711,2097600,7.0
2712,2098410,17.0
2713,2099269,21.0
2714,2100548,21.0
2715,2101191,17.0
2716,2101591,5.0
2717,2102228,16.0
2718,2102747,13.0
2719,2103229,10.0
2720,2104366,19.0
2721,2104889,10.0
2722,2105965,27.0
2723,2106678,10.0
2724,2107225,11.0
2725,2107706,10.0
2726,2108285,13.0
2727,2109223,22.0
2728,2110025,21.0
2729,2110530,11.0
2730,2111319,10.0
2731,2112035,17.0
2732,2112559,4.0
2733,2113356,22.0
2734,2114041,13.0
2735,2114714,16.0
2736,2115397,18.0
2737,2116230,23.0
2738,2117448,30.0
2739,2118598,23.0
2740,2119158,10.0
2741,2120543,35.0
2742,2121337,20.0
2743,2122332,14.0
2744,2122973,6.0
2745,2123784,18.0
2746,2124809,22.0
2747,2125653,16.0
2748,2126320,11.0
2749,2126853,10.0
2750,2127709,22.0
2751,2128562,19.0
2752,2129371,18.0
2753,2130493,23.0
2754,2131145,17.0
2755,2131856,19.0
2756,2132623,19.0
